pha,sex,year,asr_per_100k,disease,population
30031,females,2017,,Asthma,
30185,females,2017,,Asthma,
30216,females,2017,,Asthma,
30189,females,2017,,Asthma,
30158,females,2017,,Asthma,
30010,females,2017,,Asthma,
30112,females,2017,,Asthma,
30198,females,2017,,Asthma,
30160,females,2017,,Asthma,
30077,females,2017,,Asthma,
30053,females,2017,,Asthma,
30211,females,2017,,Asthma,
30199,females,2017,,Asthma,
30197,females,2017,,Asthma,
30113,females,2017,,Asthma,
30222,females,2017,,Asthma,
30018,females,2017,,Asthma,
30180,females,2017,,Asthma,
30165,females,2017,,Asthma,
30166,females,2017,,Asthma,
30161,females,2017,,Asthma,
30062,females,2017,,Asthma,
30037,females,2017,,Asthma,
30151,females,2017,,Asthma,
30155,females,2017,,Asthma,
30200,females,2017,,Asthma,
30179,females,2017,,Asthma,
30004,females,2017,,Asthma,
30005,females,2017,,Asthma,
30168,females,2017,,Asthma,
30094,females,2017,,Asthma,
30145,females,2017,,Asthma,
30144,females,2017,,Asthma,
30038,females,2017,,Asthma,
30110,females,2017,,Asthma,
30181,females,2017,,Asthma,
30106,females,2017,,Asthma,
30171,females,2017,,Asthma,
30076,females,2017,,Asthma,
30078,females,2017,,Asthma,
30047,females,2017,,Asthma,
30017,females,2017,,Asthma,
30133,females,2017,,Asthma,
30040,females,2017,,Asthma,
30035,females,2017,,Asthma,
30201,females,2017,,Asthma,
30201,females,2017,,Asthma,
30048,females,2017,,Asthma,
30109,females,2017,,Asthma,
30006,females,2017,,Asthma,
30233,females,2017,,Asthma,
30164,females,2017,,Asthma,
30169,females,2017,,Asthma,
30007,females,2017,,Asthma,
30134,females,2017,,Asthma,
30002,females,2017,,Asthma,
30011,females,2017,,Asthma,
30022,females,2017,,Asthma,
40044,females,2017,,Asthma,
40000,females,2017,,Asthma,
40061,females,2017,,Asthma,
40002,females,2017,,Asthma,
40003,females,2017,,Asthma,
40045,females,2017,,Asthma,
40082,females,2017,,Asthma,
40008,females,2017,,Asthma,
40097,females,2017,,Asthma,
40065,females,2017,,Asthma,
40041,females,2017,,Asthma,
40053,females,2017,,Asthma,
40037,females,2017,,Asthma,
40006,females,2017,,Asthma,
40077,females,2017,,Asthma,
40056,females,2017,,Asthma,
40046,females,2017,,Asthma,
40047,females,2017,,Asthma,
40068,females,2017,,Asthma,
40048,females,2017,,Asthma,
40042,females,2017,,Asthma,
40083,females,2017,,Asthma,
40020,females,2017,,Asthma,
40027,females,2017,,Asthma,
40058,females,2017,,Asthma,
40038,females,2017,,Asthma,
40021,females,2017,,Asthma,
40022,females,2017,,Asthma,
40024,females,2017,,Asthma,
40078,females,2017,,Asthma,
40089,females,2017,,Asthma,
40054,females,2017,,Asthma,
40062,females,2017,,Asthma,
40016,females,2017,,Asthma,
40017,females,2017,,Asthma,
40007,females,2017,,Asthma,
40032,females,2017,,Asthma,
40014,females,2017,,Asthma,
40069,females,2017,,Asthma,
40090,females,2017,,Asthma,
40049,females,2017,,Asthma,
40004,females,2017,,Asthma,
40050,females,2017,,Asthma,
40055,females,2017,,Asthma,
40033,females,2017,,Asthma,
40034,females,2017,,Asthma,
40028,females,2017,,Asthma,
40071,females,2017,,Asthma,
40074,females,2017,,Asthma,
40086,females,2017,,Asthma,
40098,females,2017,,Asthma,
40079,females,2017,,Asthma,
40091,females,2017,,Asthma,
40059,females,2017,,Asthma,
40018,females,2017,,Asthma,
40066,females,2017,,Asthma,
40099,females,2017,,Asthma,
40100,females,2017,,Asthma,
40039,females,2017,,Asthma,
40092,females,2017,,Asthma,
40040,females,2017,,Asthma,
40035,females,2017,,Asthma,
40051,females,2017,,Asthma,
40005,females,2017,,Asthma,
40093,females,2017,,Asthma,
40101,females,2017,,Asthma,
40101,females,2017,,Asthma,
40013,females,2017,,Asthma,
40094,females,2017,,Asthma,
40095,females,2017,,Asthma,
40001,females,2017,,Asthma,
40025,females,2017,,Asthma,
40011,females,2017,,Asthma,
40067,females,2017,,Asthma,
40023,females,2017,,Asthma,
40043,females,2017,,Asthma,
40029,females,2017,,Asthma,
40009,females,2017,,Asthma,
40030,females,2017,,Asthma,
40012,females,2017,,Asthma,
40096,females,2017,,Asthma,
40072,females,2017,,Asthma,
40019,females,2017,,Asthma,
40063,females,2017,,Asthma,
40084,females,2017,,Asthma,
40080,females,2017,,Asthma,
40073,females,2017,,Asthma,
40102,females,2017,,Asthma,
40102,females,2017,,Asthma,
40052,females,2017,,Asthma,
40064,females,2017,,Asthma,
40010,females,2017,,Asthma,
40085,females,2017,,Asthma,
40031,females,2017,,Asthma,
40036,females,2017,,Asthma,
40087,females,2017,,Asthma,
40088,females,2017,,Asthma,
40060,females,2017,,Asthma,
40015,females,2017,,Asthma,
40103,females,2017,,Asthma,
40103,females,2017,,Asthma,
40070,females,2017,,Asthma,
40075,females,2017,,Asthma,
40057,females,2017,,Asthma,
40081,females,2017,,Asthma,
40026,females,2017,,Asthma,
40076,females,2017,,Asthma,
50116,females,2017,,Asthma,
50117,females,2017,,Asthma,
50072,females,2017,,Asthma,
50046,females,2017,,Asthma,
50045,females,2017,,Asthma,
50109,females,2017,,Asthma,
50080,females,2017,,Asthma,
50083,females,2017,,Asthma,
50033,females,2017,,Asthma,
50076,females,2017,,Asthma,
50034,females,2017,,Asthma,
50020,females,2017,,Asthma,
50063,females,2017,,Asthma,
50013,females,2017,,Asthma,
50015,females,2017,,Asthma,
50055,females,2017,,Asthma,
50021,females,2017,,Asthma,
50064,females,2017,,Asthma,
50050,females,2017,,Asthma,
50073,females,2017,,Asthma,
50097,females,2017,,Asthma,
50091,females,2017,,Asthma,
50126,females,2017,,Asthma,
50101,females,2017,,Asthma,
50101,females,2017,,Asthma,
50074,females,2017,,Asthma,
50084,females,2017,,Asthma,
50081,females,2017,,Asthma,
50082,females,2017,,Asthma,
50039,females,2017,,Asthma,
50060,females,2017,,Asthma,
50047,females,2017,,Asthma,
50052,females,2017,,Asthma,
50053,females,2017,,Asthma,
50056,females,2017,,Asthma,
50085,females,2017,,Asthma,
50095,females,2017,,Asthma,
50040,females,2017,,Asthma,
50017,females,2017,,Asthma,
50122,females,2017,,Asthma,
50006,females,2017,,Asthma,
50086,females,2017,,Asthma,
50087,females,2017,,Asthma,
50061,females,2017,,Asthma,
50066,females,2017,,Asthma,
50065,females,2017,,Asthma,
50077,females,2017,,Asthma,
50008,females,2017,,Asthma,
50007,females,2017,29.4994168076441,Asthma,5.0
50026,females,2017,,Asthma,
50123,females,2017,,Asthma,
50027,females,2017,,Asthma,
50089,females,2017,,Asthma,
50088,females,2017,,Asthma,
50000,females,2017,,Asthma,
50118,females,2017,,Asthma,
50102,females,2017,,Asthma,
50102,females,2017,,Asthma,
50035,females,2017,,Asthma,
50124,females,2017,,Asthma,
50028,females,2017,,Asthma,
50068,females,2017,,Asthma,
50110,females,2017,,Asthma,
50022,females,2017,,Asthma,
50093,females,2017,,Asthma,
50094,females,2017,,Asthma,
50096,females,2017,,Asthma,
50048,females,2017,,Asthma,
50058,females,2017,,Asthma,
50069,females,2017,,Asthma,
50104,females,2017,,Asthma,
50105,females,2017,,Asthma,
50106,females,2017,,Asthma,
50018,females,2017,,Asthma,
50119,females,2017,,Asthma,
50001,females,2017,,Asthma,
50029,females,2017,,Asthma,
50103,females,2017,,Asthma,
50103,females,2017,,Asthma,
50002,females,2017,,Asthma,
50067,females,2017,,Asthma,
50090,females,2017,,Asthma,
50023,females,2017,,Asthma,
50030,females,2017,,Asthma,
50036,females,2017,,Asthma,
50107,females,2017,,Asthma,
50031,females,2017,,Asthma,
50059,females,2017,,Asthma,
50099,females,2017,,Asthma,
50098,females,2017,,Asthma,
50111,females,2017,,Asthma,
50120,females,2017,,Asthma,
50011,females,2017,,Asthma,
50032,females,2017,89.0709629857326,Asthma,14.0
50127,females,2017,,Asthma,
50070,females,2017,,Asthma,
50071,females,2017,,Asthma,
50100,females,2017,,Asthma,
50024,females,2017,,Asthma,
50041,females,2017,,Asthma,
50003,females,2017,,Asthma,
50004,females,2017,,Asthma,
50092,females,2017,,Asthma,
50062,females,2017,,Asthma,
50121,females,2017,,Asthma,
50108,females,2017,,Asthma,
50025,females,2017,,Asthma,
50042,females,2017,,Asthma,
50014,females,2017,,Asthma,
50009,females,2017,,Asthma,
50010,females,2017,,Asthma,
50128,females,2017,,Asthma,
50112,females,2017,,Asthma,
50016,females,2017,,Asthma,
50125,females,2017,,Asthma,
50054,females,2017,,Asthma,
50012,females,2017,,Asthma,
50005,females,2017,,Asthma,
50113,females,2017,,Asthma,
50078,females,2017,,Asthma,
50114,females,2017,,Asthma,
50079,females,2017,,Asthma,
50049,females,2017,,Asthma,
50115,females,2017,,Asthma,
50037,females,2017,,Asthma,
50019,females,2017,,Asthma,
50057,females,2017,,Asthma,
50051,females,2017,,Asthma,
50043,females,2017,,Asthma,
50038,females,2017,,Asthma,
50075,females,2017,,Asthma,
50044,females,2017,,Asthma,
60036,females,2017,,Asthma,
60007,females,2017,,Asthma,
60024,females,2017,,Asthma,
60002,females,2017,,Asthma,
60008,females,2017,,Asthma,
60000,females,2017,,Asthma,
60001,females,2017,,Asthma,
60031,females,2017,,Asthma,
60037,females,2017,,Asthma,
60003,females,2017,,Asthma,
60030,females,2017,,Asthma,
60032,females,2017,,Asthma,
60025,females,2017,,Asthma,
60009,females,2017,,Asthma,
60041,females,2017,,Asthma,
60027,females,2017,,Asthma,
60017,females,2017,,Asthma,
60042,females,2017,,Asthma,
60034,females,2017,,Asthma,
60033,females,2017,,Asthma,
60028,females,2017,,Asthma,
60026,females,2017,,Asthma,
60014,females,2017,,Asthma,
60018,females,2017,,Asthma,
60047,females,2017,,Asthma,
60019,females,2017,,Asthma,
60012,females,2017,,Asthma,
60013,females,2017,,Asthma,
60043,females,2017,,Asthma,
60021,females,2017,,Asthma,
60022,females,2017,,Asthma,
60029,females,2017,,Asthma,
60044,females,2017,,Asthma,
60010,females,2017,,Asthma,
60004,females,2017,,Asthma,
60015,females,2017,,Asthma,
60011,females,2017,,Asthma,
60016,females,2017,,Asthma,
60020,females,2017,,Asthma,
60048,females,2017,,Asthma,
60038,females,2017,,Asthma,
60045,females,2017,,Asthma,
60023,females,2017,,Asthma,
60046,females,2017,,Asthma,
60005,females,2017,,Asthma,
60006,females,2017,,Asthma,
60049,females,2017,,Asthma,
60035,females,2017,,Asthma,
60039,females,2017,,Asthma,
60050,females,2017,,Asthma,
60040,females,2017,,Asthma,
70008,females,2017,,Asthma,
70007,females,2017,,Asthma,
70011,females,2017,,Asthma,
70009,females,2017,,Asthma,
70010,females,2017,,Asthma,
70003,females,2017,,Asthma,
70000,females,2017,,Asthma,
70002,females,2017,,Asthma,
70001,females,2017,,Asthma,
70006,females,2017,,Asthma,
70012,females,2017,,Asthma,
70013,females,2017,,Asthma,
70004,females,2017,,Asthma,
70005,females,2017,,Asthma,
80006,females,2017,,Asthma,
80023,females,2017,,Asthma,
80003,females,2017,,Asthma,
80000,females,2017,,Asthma,
80001,females,2017,,Asthma,
80020,females,2017,,Asthma,
80021,females,2017,,Asthma,
80004,females,2017,,Asthma,
80016,females,2017,,Asthma,
80022,females,2017,,Asthma,
80002,females,2017,,Asthma,
80017,females,2017,,Asthma,
80007,females,2017,,Asthma,
80008,females,2017,,Asthma,
80011,females,2017,,Asthma,
80010,females,2017,,Asthma,
80012,females,2017,,Asthma,
80013,females,2017,,Asthma,
80018,females,2017,,Asthma,
80024,females,2017,,Asthma,
80009,females,2017,,Asthma,
80014,females,2017,,Asthma,
80015,females,2017,,Asthma,
80005,females,2017,,Asthma,
80019,females,2017,,Asthma,
