pha,sex,year,asr_per_100k,disease,population
20110,males,2017,3137.38467557523,Respiratory disease,186.0
20066,males,2017,1276.7468059274,Respiratory disease,35.0
20060,males,2017,1117.52004110094,Respiratory disease,37.0
20049,males,2017,1365.72710957459,Respiratory disease,396.0
20052,males,2017,1966.59678775484,Respiratory disease,501.0
20096,males,2017,1540.45001865366,Respiratory disease,101.0
20116,males,2017,1702.31477680102,Respiratory disease,110.0
20263,males,2017,1966.47615025516,Respiratory disease,308.0
20204,males,2017,1826.00644434466,Respiratory disease,103.0
20071,males,2017,2319.58370444725,Respiratory disease,543.0
20176,males,2017,2316.31435417824,Respiratory disease,337.0
20214,males,2017,2136.76746180202,Respiratory disease,199.0
20167,males,2017,1609.00217691701,Respiratory disease,106.0
20215,males,2017,1982.08657357489,Respiratory disease,148.0
20111,males,2017,2058.7608160107,Respiratory disease,272.0
20207,males,2017,2388.00353304672,Respiratory disease,114.0
20248,males,2017,2247.76482677959,Respiratory disease,138.0
20219,males,2017,1852.40642991414,Respiratory disease,248.0
20128,males,2017,1713.27690111981,Respiratory disease,123.0
20097,males,2017,1377.8855032354,Respiratory disease,316.0
20199,males,2017,1489.65673982457,Respiratory disease,37.0
20053,males,2017,1627.29093880536,Respiratory disease,298.0
20224,males,2017,2299.08869914689,Respiratory disease,124.0
20158,males,2017,2608.10140526023,Respiratory disease,93.0
20194,males,2017,1899.74443503036,Respiratory disease,102.0
20092,males,2017,2104.05810353213,Respiratory disease,189.0
20012,males,2017,1123.15493271379,Respiratory disease,131.0
20163,males,2017,2268.78103356024,Respiratory disease,122.0
20164,males,2017,2701.21198535862,Respiratory disease,475.0
20256,males,2017,1347.46438608053,Respiratory disease,53.0
20257,males,2017,2418.49746703044,Respiratory disease,384.0
20072,males,2017,6310.94221947003,Respiratory disease,261.0
20073,males,2017,,Respiratory disease,
20105,males,2017,1412.75455327321,Respiratory disease,344.0
20245,males,2017,2440.01458885837,Respiratory disease,430.0
20265,males,2017,1771.3098346341,Respiratory disease,142.0
20112,males,2017,944.727095090628,Respiratory disease,133.0
20266,males,2017,1590.28510155723,Respiratory disease,209.0
20180,males,2017,2505.86650865304,Respiratory disease,493.0
20237,males,2017,1765.68924289488,Respiratory disease,332.0
20181,males,2017,1549.25964288096,Respiratory disease,140.0
20141,males,2017,1420.83150803906,Respiratory disease,269.0
20274,males,2017,2018.07668848799,Respiratory disease,179.0
20048,males,2017,1671.50008897218,Respiratory disease,73.0
20233,males,2017,,Respiratory disease,
20123,males,2017,1961.45176213948,Respiratory disease,301.0
20129,males,2017,1491.55780933113,Respiratory disease,226.0
20216,males,2017,2748.40358136972,Respiratory disease,224.0
20154,males,2017,1409.81070110869,Respiratory disease,261.0
20254,males,2017,2693.95421195413,Respiratory disease,286.0
20078,males,2017,1113.89593776354,Respiratory disease,64.0
20135,males,2017,1884.7456201391,Respiratory disease,325.0
20217,males,2017,2132.20584491622,Respiratory disease,183.0
20013,males,2017,1860.0151914246,Respiratory disease,145.0
20106,males,2017,1310.40293539872,Respiratory disease,105.0
20220,males,2017,1830.65478760563,Respiratory disease,309.0
20117,males,2017,2200.03484726951,Respiratory disease,513.0
20014,males,2017,1198.91933143054,Respiratory disease,35.0
20085,males,2017,2629.08677729028,Respiratory disease,255.0
20242,males,2017,1887.85720314384,Respiratory disease,131.0
20067,males,2017,937.177220667473,Respiratory disease,147.0
20168,males,2017,1557.62323355611,Respiratory disease,295.0
20182,males,2017,1889.48629827015,Respiratory disease,180.0
20017,males,2017,2113.52103474657,Respiratory disease,172.0
20221,males,2017,2127.52776662855,Respiratory disease,120.0
20021,males,2017,2078.86309327801,Respiratory disease,353.0
20061,males,2017,3190.75145833854,Respiratory disease,379.0
20258,males,2017,1257.93262645701,Respiratory disease,68.0
20062,males,2017,7798.54668895449,Respiratory disease,652.0
20063,males,2017,,Respiratory disease,
20025,males,2017,1732.03886119945,Respiratory disease,224.0
20103,males,2017,1770.70553093622,Respiratory disease,211.0
20103,males,2017,2084.77806531729,Respiratory disease,339.0
20260,males,2017,,Respiratory disease,
20081,males,2017,1420.32387792767,Respiratory disease,82.0
20183,males,2017,3094.68783753682,Respiratory disease,394.0
20093,males,2017,3132.86796764392,Respiratory disease,246.0
20229,males,2017,,Respiratory disease,
20249,males,2017,1925.17455996443,Respiratory disease,152.0
20155,males,2017,395.562975472758,Respiratory disease,23.0
20159,males,2017,2395.28781125096,Respiratory disease,247.0
20225,males,2017,2588.0216433396,Respiratory disease,93.0
20226,males,2017,1086.4309319425,Respiratory disease,25.0
20267,males,2017,3919.06392623956,Respiratory disease,618.0
20268,males,2017,558.843456961836,Respiratory disease,35.0
20018,males,2017,2070.80869400454,Respiratory disease,117.0
20136,males,2017,2201.85004849575,Respiratory disease,391.0
20148,males,2017,765.759357064206,Respiratory disease,122.0
20147,males,2017,2389.51979109029,Respiratory disease,477.0
20019,males,2017,2020.41627820823,Respiratory disease,364.0
20200,males,2017,1973.5453662677,Respiratory disease,89.0
20079,males,2017,2053.07411377608,Respiratory disease,121.0
20086,males,2017,1998.48338574522,Respiratory disease,377.0
20038,males,2017,388.601885451509,Respiratory disease,35.0
20261,males,2017,2233.14618134179,Respiratory disease,223.0
20149,males,2017,1113.96726937909,Respiratory disease,99.0
20169,males,2017,1786.66339774716,Respiratory disease,227.0
20150,males,2017,1001.25487034043,Respiratory disease,118.0
20034,males,2017,1327.07414299301,Respiratory disease,249.0
20004,males,2017,1799.52395405052,Respiratory disease,161.0
20246,males,2017,2149.94952419597,Respiratory disease,349.0
20075,males,2017,3123.86301522493,Respiratory disease,333.0
20230,males,2017,2207.55564384548,Respiratory disease,238.0
20098,males,2017,2293.5045848201,Respiratory disease,308.0
20275,males,2017,2291.26941876324,Respiratory disease,415.0
20188,males,2017,2695.18867228617,Respiratory disease,222.0
20170,males,2017,3258.41930916339,Respiratory disease,427.0
20234,males,2017,2177.11544990206,Respiratory disease,435.0
20243,males,2017,1846.55745278753,Respiratory disease,275.0
20205,males,2017,1589.64042019243,Respiratory disease,58.0
20171,males,2017,2673.92965453462,Respiratory disease,192.0
20235,males,2017,1557.691079814,Respiratory disease,38.0
20107,males,2017,1023.85949905532,Respiratory disease,263.0
20113,males,2017,1916.24045822858,Respiratory disease,171.0
30137,males,2017,,Respiratory disease,
30182,males,2017,,Respiratory disease,
30214,males,2017,,Respiratory disease,
30107,males,2017,,Respiratory disease,
30000,males,2017,,Respiratory disease,
30036,males,2017,,Respiratory disease,
30176,males,2017,,Respiratory disease,
30215,males,2017,,Respiratory disease,
30026,males,2017,,Respiratory disease,
30190,males,2017,,Respiratory disease,
30152,males,2017,,Respiratory disease,
30059,males,2017,,Respiratory disease,
30223,males,2017,,Respiratory disease,
30060,males,2017,,Respiratory disease,
30170,males,2017,,Respiratory disease,
30014,males,2017,,Respiratory disease,
30126,males,2017,,Respiratory disease,
30061,males,2017,,Respiratory disease,
30212,males,2017,,Respiratory disease,
30123,males,2017,,Respiratory disease,
30012,males,2017,,Respiratory disease,
30054,males,2017,,Respiratory disease,
30128,males,2017,,Respiratory disease,
30138,males,2017,,Respiratory disease,
30186,males,2017,,Respiratory disease,
30095,males,2017,,Respiratory disease,
30079,males,2017,,Respiratory disease,
30080,males,2017,,Respiratory disease,
30202,males,2017,,Respiratory disease,
30202,males,2017,,Respiratory disease,
30075,males,2017,,Respiratory disease,
30001,males,2017,,Respiratory disease,
30172,males,2017,,Respiratory disease,
30118,males,2017,,Respiratory disease,
30141,males,2017,,Respiratory disease,
30088,males,2017,,Respiratory disease,
30153,males,2017,,Respiratory disease,
30196,males,2017,,Respiratory disease,
30217,males,2017,,Respiratory disease,
30066,males,2017,,Respiratory disease,
30232,males,2017,,Respiratory disease,
30082,males,2017,,Respiratory disease,
30142,males,2017,,Respiratory disease,
30174,males,2017,,Respiratory disease,
30139,males,2017,,Respiratory disease,
30019,males,2017,,Respiratory disease,
30224,males,2017,,Respiratory disease,
30069,males,2017,,Respiratory disease,
30114,males,2017,,Respiratory disease,
30096,males,2017,,Respiratory disease,
30013,males,2017,,Respiratory disease,
30020,males,2017,,Respiratory disease,
30116,males,2017,,Respiratory disease,
30050,males,2017,,Respiratory disease,
30057,males,2017,,Respiratory disease,
30058,males,2017,,Respiratory disease,
30008,males,2017,,Respiratory disease,
30146,males,2017,,Respiratory disease,
30175,males,2017,,Respiratory disease,
30083,males,2017,,Respiratory disease,
30188,males,2017,,Respiratory disease,
30225,males,2017,,Respiratory disease,
30226,males,2017,,Respiratory disease,
30070,males,2017,,Respiratory disease,
30147,males,2017,,Respiratory disease,
30227,males,2017,,Respiratory disease,
30101,males,2017,,Respiratory disease,
30101,males,2017,,Respiratory disease,
30234,males,2017,,Respiratory disease,
30098,males,2017,,Respiratory disease,
30097,males,2017,,Respiratory disease,
30117,males,2017,,Respiratory disease,
30119,males,2017,,Respiratory disease,
30140,males,2017,,Respiratory disease,
30191,males,2017,,Respiratory disease,
30192,males,2017,,Respiratory disease,
30203,males,2017,,Respiratory disease,
30203,males,2017,,Respiratory disease,
30205,males,2017,,Respiratory disease,
30023,males,2017,,Respiratory disease,
30024,males,2017,,Respiratory disease,
30025,males,2017,,Respiratory disease,
30184,males,2017,,Respiratory disease,
30159,males,2017,,Respiratory disease,
30108,males,2017,,Respiratory disease,
30041,males,2017,,Respiratory disease,
30042,males,2017,,Respiratory disease,
30135,males,2017,,Respiratory disease,
30084,males,2017,,Respiratory disease,
30044,males,2017,,Respiratory disease,
30187,males,2017,,Respiratory disease,
30213,males,2017,,Respiratory disease,
30045,males,2017,,Respiratory disease,
30015,males,2017,,Respiratory disease,
30129,males,2017,,Respiratory disease,
30071,males,2017,,Respiratory disease,
30167,males,2017,,Respiratory disease,
30003,males,2017,,Respiratory disease,
30132,males,2017,,Respiratory disease,
30104,males,2017,,Respiratory disease,
30218,males,2017,,Respiratory disease,
30149,males,2017,,Respiratory disease,
30230,males,2017,,Respiratory disease,
30193,males,2017,,Respiratory disease,
30162,males,2017,,Respiratory disease,
30033,males,2017,,Respiratory disease,
30027,males,2017,,Respiratory disease,
30089,males,2017,,Respiratory disease,
30130,males,2017,,Respiratory disease,
30157,males,2017,,Respiratory disease,
30150,males,2017,,Respiratory disease,
30125,males,2017,,Respiratory disease,
30091,males,2017,,Respiratory disease,
30111,males,2017,,Respiratory disease,
30206,males,2017,,Respiratory disease,
30063,males,2017,,Respiratory disease,
30021,males,2017,,Respiratory disease,
30102,males,2017,,Respiratory disease,
30102,males,2017,,Respiratory disease,
30219,males,2017,,Respiratory disease,
30207,males,2017,,Respiratory disease,
30120,males,2017,,Respiratory disease,
30055,males,2017,,Respiratory disease,
30177,males,2017,,Respiratory disease,
30081,males,2017,,Respiratory disease,
30121,males,2017,,Respiratory disease,
30030,males,2017,,Respiratory disease,
30178,males,2017,,Respiratory disease,
30099,males,2017,,Respiratory disease,
30136,males,2017,,Respiratory disease,
30143,males,2017,,Respiratory disease,
30049,males,2017,,Respiratory disease,
30067,males,2017,,Respiratory disease,
30028,males,2017,,Respiratory disease,
30183,males,2017,,Respiratory disease,
30064,males,2017,,Respiratory disease,
30051,males,2017,,Respiratory disease,
30220,males,2017,,Respiratory disease,
30208,males,2017,,Respiratory disease,
30086,males,2017,,Respiratory disease,
30156,males,2017,,Respiratory disease,
30231,males,2017,,Respiratory disease,
30163,males,2017,,Respiratory disease,
30221,males,2017,,Respiratory disease,
30209,males,2017,,Respiratory disease,
30052,males,2017,,Respiratory disease,
30085,males,2017,,Respiratory disease,
30029,males,2017,,Respiratory disease,
30065,males,2017,,Respiratory disease,
30046,males,2017,,Respiratory disease,
30072,males,2017,,Respiratory disease,
30073,males,2017,,Respiratory disease,
30074,males,2017,,Respiratory disease,
30087,males,2017,,Respiratory disease,
30124,males,2017,,Respiratory disease,
30016,males,2017,,Respiratory disease,
30043,males,2017,,Respiratory disease,
30100,males,2017,,Respiratory disease,
30228,males,2017,,Respiratory disease,
30229,males,2017,,Respiratory disease,
30092,males,2017,,Respiratory disease,
30039,males,2017,,Respiratory disease,
30127,males,2017,,Respiratory disease,
30154,males,2017,,Respiratory disease,
30204,males,2017,,Respiratory disease,
30204,males,2017,,Respiratory disease,
30115,males,2017,,Respiratory disease,
30068,males,2017,,Respiratory disease,
30093,males,2017,,Respiratory disease,
30090,males,2017,,Respiratory disease,
30173,males,2017,,Respiratory disease,
30009,males,2017,,Respiratory disease,
30122,males,2017,,Respiratory disease,
30032,males,2017,,Respiratory disease,
30105,males,2017,,Respiratory disease,
30194,males,2017,,Respiratory disease,
30235,males,2017,,Respiratory disease,
30148,males,2017,,Respiratory disease,
30210,males,2017,,Respiratory disease,
30131,males,2017,,Respiratory disease,
30195,males,2017,,Respiratory disease,
30034,males,2017,,Respiratory disease,
30103,males,2017,,Respiratory disease,
30103,males,2017,,Respiratory disease,
30056,males,2017,,Respiratory disease,
30031,males,2017,,Respiratory disease,
30185,males,2017,,Respiratory disease,
30216,males,2017,,Respiratory disease,
30189,males,2017,,Respiratory disease,
30158,males,2017,,Respiratory disease,
30010,males,2017,,Respiratory disease,
30112,males,2017,,Respiratory disease,
30198,males,2017,,Respiratory disease,
30160,males,2017,,Respiratory disease,
30077,males,2017,,Respiratory disease,
30053,males,2017,,Respiratory disease,
30211,males,2017,,Respiratory disease,
30199,males,2017,,Respiratory disease,
30197,males,2017,,Respiratory disease,
30113,males,2017,,Respiratory disease,
30222,males,2017,,Respiratory disease,
30018,males,2017,,Respiratory disease,
30180,males,2017,,Respiratory disease,
30165,males,2017,,Respiratory disease,
30166,males,2017,,Respiratory disease,
30161,males,2017,,Respiratory disease,
30062,males,2017,,Respiratory disease,
30037,males,2017,,Respiratory disease,
30151,males,2017,,Respiratory disease,
30155,males,2017,,Respiratory disease,
30200,males,2017,,Respiratory disease,
30179,males,2017,,Respiratory disease,
30004,males,2017,,Respiratory disease,
30005,males,2017,,Respiratory disease,
30168,males,2017,,Respiratory disease,
30094,males,2017,,Respiratory disease,
30145,males,2017,,Respiratory disease,
30144,males,2017,,Respiratory disease,
30038,males,2017,,Respiratory disease,
30110,males,2017,,Respiratory disease,
30181,males,2017,,Respiratory disease,
30106,males,2017,,Respiratory disease,
30171,males,2017,,Respiratory disease,
30076,males,2017,,Respiratory disease,
30078,males,2017,,Respiratory disease,
30047,males,2017,,Respiratory disease,
30017,males,2017,,Respiratory disease,
30133,males,2017,,Respiratory disease,
30040,males,2017,,Respiratory disease,
30035,males,2017,,Respiratory disease,
30201,males,2017,,Respiratory disease,
30201,males,2017,,Respiratory disease,
30048,males,2017,,Respiratory disease,
30109,males,2017,,Respiratory disease,
30006,males,2017,,Respiratory disease,
30233,males,2017,,Respiratory disease,
30164,males,2017,,Respiratory disease,
30169,males,2017,,Respiratory disease,
30007,males,2017,,Respiratory disease,
30134,males,2017,,Respiratory disease,
30002,males,2017,,Respiratory disease,
30011,males,2017,,Respiratory disease,
30022,males,2017,,Respiratory disease,
40044,males,2017,1784.37295412492,Respiratory disease,225.0
40000,males,2017,1384.56108381378,Respiratory disease,86.0
40061,males,2017,1313.004470581,Respiratory disease,142.0
40002,males,2017,1789.40525159523,Respiratory disease,148.0
40003,males,2017,1518.86470461129,Respiratory disease,184.0
40045,males,2017,2501.9463583283,Respiratory disease,173.0
40082,males,2017,,Respiratory disease,
40008,males,2017,1300.96106429061,Respiratory disease,63.0
40097,males,2017,3240.76810060001,Respiratory disease,183.0
40065,males,2017,1971.89397084369,Respiratory disease,134.0
40041,males,2017,1227.1008695322,Respiratory disease,223.0
40053,males,2017,1773.50959945217,Respiratory disease,267.0
40037,males,2017,2744.97875678632,Respiratory disease,442.0
60028,males,2017,,Respiratory disease,
40006,males,2017,1365.63453048036,Respiratory disease,142.0
40077,males,2017,,Respiratory disease,
40056,males,2017,2103.65583467513,Respiratory disease,290.0
40046,males,2017,5164.3565821906,Respiratory disease,259.0
40020,males,2017,2939.08286353479,Respiratory disease,245.0
40047,males,2017,2236.25226748324,Respiratory disease,168.0
40068,males,2017,1337.77189390275,Respiratory disease,92.0
40048,males,2017,1209.27544357015,Respiratory disease,129.0
40042,males,2017,1964.14873705146,Respiratory disease,262.0
40083,males,2017,,Respiratory disease,
40027,males,2017,2372.76546510582,Respiratory disease,220.0
40058,males,2017,3489.30782575965,Respiratory disease,389.0
40038,males,2017,2375.12561027132,Respiratory disease,326.0
40021,males,2017,3422.1102454166,Respiratory disease,233.0
40022,males,2017,3679.22749930523,Respiratory disease,428.0
40024,males,2017,1870.92763197361,Respiratory disease,219.0
40078,males,2017,2577.77666677945,Respiratory disease,109.0
40089,males,2017,3065.55110799558,Respiratory disease,532.0
40054,males,2017,2142.69596307411,Respiratory disease,375.0
40062,males,2017,767.0455498166,Respiratory disease,84.0
40016,males,2017,1816.42234497554,Respiratory disease,83.0
40050,males,2017,2106.74105466428,Respiratory disease,260.0
40017,males,2017,2804.94774458755,Respiratory disease,312.0
40007,males,2017,1469.66040294605,Respiratory disease,206.0
40055,males,2017,2504.82035179222,Respiratory disease,141.0
40032,males,2017,1624.62957908828,Respiratory disease,198.0
40014,males,2017,2067.76651327883,Respiratory disease,178.0
40049,males,2017,2410.82334304001,Respiratory disease,333.0
50049,males,2017,1948.33292685143,Respiratory disease,89.0
40069,males,2017,2312.89967072662,Respiratory disease,62.0
40004,males,2017,1861.04358964214,Respiratory disease,151.0
60004,males,2017,,Respiratory disease,
40090,males,2017,1693.72326422758,Respiratory disease,54.0
40051,males,2017,2326.22232220314,Respiratory disease,337.0
40033,males,2017,1347.03792184271,Respiratory disease,102.0
40034,males,2017,2427.84473432104,Respiratory disease,216.0
40028,males,2017,2491.59423080834,Respiratory disease,201.0
40071,males,2017,1178.61669409757,Respiratory disease,95.0
40001,males,2017,941.318752605176,Respiratory disease,32.0
40074,males,2017,1812.10607866254,Respiratory disease,132.0
40086,males,2017,,Respiratory disease,
40018,males,2017,2648.19074072243,Respiratory disease,72.0
40066,males,2017,2278.8208165108,Respiratory disease,123.0
40098,males,2017,1489.31732418143,Respiratory disease,171.0
40079,males,2017,,Respiratory disease,
40099,males,2017,1536.72045382264,Respiratory disease,120.0
40010,males,2017,1810.5443193686,Respiratory disease,223.0
40091,males,2017,1664.86037974502,Respiratory disease,113.0
40059,males,2017,2312.04163362334,Respiratory disease,338.0
40085,males,2017,,Respiratory disease,
40100,males,2017,1735.10144770614,Respiratory disease,112.0
40039,males,2017,1917.95859367504,Respiratory disease,333.0
40092,males,2017,4590.79145378701,Respiratory disease,98.0
40040,males,2017,3046.90249199114,Respiratory disease,380.0
40035,males,2017,2054.59464159394,Respiratory disease,341.0
40005,males,2017,2580.72633214787,Respiratory disease,228.0
40093,males,2017,3841.42258539782,Respiratory disease,394.0
40101,males,2017,3881.50595906836,Respiratory disease,261.0
40101,males,2017,1227.78019751069,Respiratory disease,118.0
40013,males,2017,1705.33813610796,Respiratory disease,243.0
40094,males,2017,4007.65579243391,Respiratory disease,103.0
40095,males,2017,,Respiratory disease,
40025,males,2017,2452.32083458354,Respiratory disease,307.0
40011,males,2017,1717.12246111128,Respiratory disease,198.0
40067,males,2017,2394.83686662499,Respiratory disease,140.0
40009,males,2017,1926.64099441717,Respiratory disease,219.0
40023,males,2017,788.658283428109,Respiratory disease,10.0
40043,males,2017,1461.81931840458,Respiratory disease,95.0
40029,males,2017,2278.69999804312,Respiratory disease,385.0
40030,males,2017,2463.46480494682,Respiratory disease,389.0
40012,males,2017,1722.97781087742,Respiratory disease,117.0
40072,males,2017,,Respiratory disease,
40096,males,2017,1979.97756593554,Respiratory disease,78.0
40019,males,2017,2494.79154338487,Respiratory disease,419.0
40063,males,2017,2774.26836507814,Respiratory disease,216.0
40084,males,2017,2673.97339182212,Respiratory disease,325.0
40080,males,2017,3708.98512126912,Respiratory disease,165.0
40073,males,2017,5930.07472259344,Respiratory disease,321.0
40102,males,2017,,Respiratory disease,
40102,males,2017,1904.44735430288,Respiratory disease,711.0
40052,males,2017,2944.54759002863,Respiratory disease,107.0
40064,males,2017,3699.66238679226,Respiratory disease,211.0
40031,males,2017,3002.02766993451,Respiratory disease,524.0
40036,males,2017,1714.85073443333,Respiratory disease,158.0
40087,males,2017,828.680392821554,Respiratory disease,65.0
40088,males,2017,1674.17622444837,Respiratory disease,65.0
40060,males,2017,,Respiratory disease,
40015,males,2017,1840.59479669669,Respiratory disease,192.0
40103,males,2017,,Respiratory disease,
40057,males,2017,3021.58783857028,Respiratory disease,136.0
40103,males,2017,1425.35674819733,Respiratory disease,348.0
40070,males,2017,2432.09114690362,Respiratory disease,113.0
40075,males,2017,1884.43166658859,Respiratory disease,55.0
40081,males,2017,4933.50530554369,Respiratory disease,334.0
40026,males,2017,2202.90222159704,Respiratory disease,223.0
40076,males,2017,2132.84831334703,Respiratory disease,146.0
50029,males,2017,1371.90222873545,Respiratory disease,93.0
50116,males,2017,3325.65743394171,Respiratory disease,185.0
50117,males,2017,1237.86165235551,Respiratory disease,107.0
50072,males,2017,1708.37528673916,Respiratory disease,227.0
50083,males,2017,1673.54233730997,Respiratory disease,145.0
50046,males,2017,827.114289060198,Respiratory disease,132.0
50045,males,2017,2430.85334213585,Respiratory disease,213.0
50109,males,2017,948.990650061922,Respiratory disease,53.0
50080,males,2017,1286.3204425138,Respiratory disease,99.0
50126,males,2017,3146.12482449797,Respiratory disease,64.0
50033,males,2017,1240.01808720097,Respiratory disease,336.0
50076,males,2017,2710.89059428475,Respiratory disease,453.0
50034,males,2017,1597.52448995297,Respiratory disease,270.0
50039,males,2017,1820.1517101156,Respiratory disease,337.0
50020,males,2017,749.356751653464,Respiratory disease,173.0
50063,males,2017,1638.03615701961,Respiratory disease,225.0
50013,males,2017,2347.04969055586,Respiratory disease,144.0
50103,males,2017,,Respiratory disease,
50015,males,2017,2708.8104468287,Respiratory disease,315.0
50055,males,2017,1974.23308855516,Respiratory disease,456.0
50021,males,2017,1774.89711711862,Respiratory disease,119.0
50064,males,2017,1069.51777369519,Respiratory disease,110.0
50050,males,2017,2177.57866853798,Respiratory disease,368.0
50073,males,2017,1492.59834826771,Respiratory disease,271.0
50097,males,2017,3387.46528144842,Respiratory disease,174.0
50091,males,2017,1122.64856622287,Respiratory disease,96.0
50101,males,2017,3490.10555169886,Respiratory disease,206.0
50101,males,2017,1544.02915632299,Respiratory disease,437.0
50074,males,2017,1241.1112103785,Respiratory disease,232.0
50103,males,2017,1025.64652603539,Respiratory disease,210.0
50084,males,2017,2335.76772238483,Respiratory disease,262.0
50081,males,2017,1794.32998921231,Respiratory disease,266.0
50053,males,2017,947.962139653916,Respiratory disease,275.0
50082,males,2017,1245.30246716396,Respiratory disease,72.0
50060,males,2017,1740.44558503347,Respiratory disease,201.0
50047,males,2017,1456.17182320136,Respiratory disease,149.0
50052,males,2017,1187.82058161719,Respiratory disease,265.0
50056,males,2017,1477.84916170403,Respiratory disease,212.0
50085,males,2017,1655.02280175257,Respiratory disease,44.0
50086,males,2017,2019.6886550091,Respiratory disease,68.0
50098,males,2017,2151.94316869988,Respiratory disease,83.0
50095,males,2017,,Respiratory disease,
50040,males,2017,1901.5235475527,Respiratory disease,203.0
50066,males,2017,1661.51343839168,Respiratory disease,79.0
50017,males,2017,622.013659029262,Respiratory disease,99.0
50122,males,2017,1952.13549306976,Respiratory disease,133.0
50006,males,2017,1238.36963057648,Respiratory disease,82.0
50087,males,2017,2606.75805454485,Respiratory disease,120.0
50061,males,2017,2097.46205729355,Respiratory disease,227.0
50115,males,2017,4504.79469755265,Respiratory disease,184.0
50065,males,2017,958.713307893064,Respiratory disease,154.0
50077,males,2017,2582.67059947177,Respiratory disease,290.0
50089,males,2017,1181.93243796401,Respiratory disease,73.0
50008,males,2017,1496.75951053943,Respiratory disease,195.0
50007,males,2017,1297.37027179983,Respiratory disease,212.0
50026,males,2017,1960.49774871365,Respiratory disease,95.0
50123,males,2017,1617.28762704443,Respiratory disease,153.0
50027,males,2017,1276.7324956342,Respiratory disease,72.0
50088,males,2017,1325.95617959177,Respiratory disease,102.0
60005,males,2017,,Respiratory disease,
50000,males,2017,1352.84171067376,Respiratory disease,132.0
50118,males,2017,,Respiratory disease,
50102,males,2017,,Respiratory disease,
50102,males,2017,1840.04351224547,Respiratory disease,947.0
50023,males,2017,1449.91185479248,Respiratory disease,38.0
50035,males,2017,1970.78539814132,Respiratory disease,359.0
50124,males,2017,1579.26125703789,Respiratory disease,123.0
50028,males,2017,1119.07681458998,Respiratory disease,231.0
50058,males,2017,1714.32753600917,Respiratory disease,247.0
50068,males,2017,1857.60874144942,Respiratory disease,194.0
50110,males,2017,,Respiratory disease,
50022,males,2017,2568.76976821689,Respiratory disease,415.0
50093,males,2017,1793.20847370272,Respiratory disease,116.0
50094,males,2017,,Respiratory disease,
50096,males,2017,,Respiratory disease,
50048,males,2017,2134.92774628525,Respiratory disease,108.0
50069,males,2017,1268.06521111648,Respiratory disease,127.0
50104,males,2017,1931.4324832572,Respiratory disease,76.0
50105,males,2017,2416.90631067189,Respiratory disease,112.0
50001,males,2017,2414.40985246749,Respiratory disease,454.0
50106,males,2017,3313.83432603677,Respiratory disease,335.0
50018,males,2017,1617.09340002085,Respiratory disease,108.0
50119,males,2017,1595.40044791515,Respiratory disease,70.0
50002,males,2017,2006.15908347479,Respiratory disease,185.0
50067,males,2017,2364.11413326892,Respiratory disease,276.0
50030,males,2017,1528.57308777017,Respiratory disease,171.0
50036,males,2017,1722.05121218366,Respiratory disease,286.0
50090,males,2017,1876.59278556127,Respiratory disease,133.0
50107,males,2017,2142.20795277882,Respiratory disease,169.0
50031,males,2017,1381.50891701891,Respiratory disease,203.0
50059,males,2017,1655.61461632112,Respiratory disease,190.0
50099,males,2017,3545.95455670049,Respiratory disease,212.0
50111,males,2017,2742.34795014438,Respiratory disease,184.0
50120,males,2017,3103.80975684171,Respiratory disease,77.0
50011,males,2017,1103.20264683072,Respiratory disease,212.0
50032,males,2017,1598.49028416447,Respiratory disease,243.0
50127,males,2017,1297.33854186267,Respiratory disease,119.0
50070,males,2017,883.064357405114,Respiratory disease,136.0
50071,males,2017,1267.637032573,Respiratory disease,193.0
50100,males,2017,,Respiratory disease,
50024,males,2017,2609.54404418487,Respiratory disease,274.0
80020,males,2017,,Respiratory disease,
50041,males,2017,1837.22380487547,Respiratory disease,168.0
50003,males,2017,1275.45660735284,Respiratory disease,51.0
50004,males,2017,2530.31458465196,Respiratory disease,183.0
50092,males,2017,956.080396995182,Respiratory disease,114.0
80021,males,2017,,Respiratory disease,
50062,males,2017,3704.7747262752,Respiratory disease,104.0
50121,males,2017,3026.4350223815,Respiratory disease,125.0
50025,males,2017,2086.85617847815,Respiratory disease,124.0
50042,males,2017,1193.49139009628,Respiratory disease,112.0
50108,males,2017,,Respiratory disease,
50014,males,2017,2891.50217667817,Respiratory disease,213.0
50009,males,2017,776.44814703194,Respiratory disease,99.0
50010,males,2017,1170.20776158333,Respiratory disease,95.0
50128,males,2017,3946.67586323767,Respiratory disease,72.0
50112,males,2017,,Respiratory disease,
50016,males,2017,3653.42751893755,Respiratory disease,81.0
50054,males,2017,1230.86496601633,Respiratory disease,89.0
50012,males,2017,1286.69327859957,Respiratory disease,222.0
60006,males,2017,,Respiratory disease,
50125,males,2017,2843.11759043709,Respiratory disease,174.0
50005,males,2017,2631.55783008994,Respiratory disease,129.0
50113,males,2017,,Respiratory disease,
50078,males,2017,2854.89874000319,Respiratory disease,110.0
50114,males,2017,,Respiratory disease,
50079,males,2017,2886.32518554246,Respiratory disease,334.0
50037,males,2017,1304.11353450474,Respiratory disease,261.0
50019,males,2017,3432.88877262188,Respiratory disease,152.0
50057,males,2017,2038.881059686,Respiratory disease,186.0
50051,males,2017,1667.73337621094,Respiratory disease,254.0
50043,males,2017,2088.3763651434,Respiratory disease,229.0
